user_id,content_id,is_watched,is_liked,is_commented,is_shared,like_percentage,comment_percentage,share_percentage,cluster
47,137,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
85,289,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
70,343,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
30,289,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
27,97,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
53,295,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
95,170,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
80,154,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
95,244,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
92,58,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
56,221,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
41,28,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
18,295,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
97,13,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
27,331,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
34,161,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
69,54,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
20,327,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
86,121,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
44,351,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
78,6,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
35,453,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
47,283,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
23,61,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
14,108,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
27,60,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
34,278,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
74,253,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
6,121,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
35,182,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
75,465,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
13,244,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
61,12,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
69,64,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
11,152,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
29,280,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
58,387,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
17,69,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
44,376,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
43,178,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
88,53,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
100,306,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
19,365,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
13,22,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
28,224,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
37,485,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
30,271,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
76,158,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
50,438,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
84,229,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
11,345,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
12,352,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
70,48,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
45,168,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
43,63,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
19,99,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
6,112,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
6,459,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
16,342,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
68,457,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
98,443,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
85,25,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
72,20,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
9,137,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
84,424,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
68,496,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
30,443,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
26,453,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
25,275,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
25,194,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
78,114,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
99,167,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
42,442,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
25,422,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
100,15,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
45,243,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
39,310,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
48,224,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
14,162,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
51,141,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
89,115,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
4,217,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
36,332,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
66,196,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
17,405,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
56,408,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
23,492,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
52,47,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
56,160,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
94,131,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
98,57,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
10,255,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
80,185,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
72,451,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
81,117,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
19,196,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
11,398,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
10,432,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
35,391,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
90,113,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
37,275,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
37,76,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
41,157,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
87,320,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
2,174,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
33,172,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
66,305,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
56,313,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
85,73,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
59,126,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
67,330,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
29,431,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
14,299,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
45,280,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
28,494,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
77,58,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
31,174,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
71,242,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
15,316,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
80,477,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
26,361,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
72,128,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
40,434,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
98,279,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
88,4,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
68,38,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
25,253,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
59,465,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
39,205,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
34,422,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
95,12,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
6,65,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
88,189,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
24,27,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
42,85,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
74,486,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
45,123,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
14,433,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
26,254,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
9,157,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
26,133,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
17,484,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
97,291,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
41,430,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
32,414,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
29,396,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
91,48,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
47,55,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
59,144,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
53,205,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
21,414,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
58,198,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
44,1,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
81,471,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
33,405,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
21,43,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
73,387,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
55,459,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
91,389,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
10,242,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
54,64,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
32,468,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
70,322,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
86,371,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
79,117,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
28,97,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
19,24,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
83,143,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
3,57,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
20,300,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
8,57,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
13,4,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
70,135,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
82,139,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
56,434,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
50,106,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
56,109,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
60,327,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
41,385,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
85,9,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
7,123,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
51,473,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
99,413,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
84,393,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
8,1,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
61,300,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
91,258,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
18,488,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
41,133,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
27,161,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
11,411,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
10,389,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
11,86,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
38,122,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
95,348,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
33,265,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
71,114,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
82,68,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
35,183,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
6,217,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
46,201,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
37,461,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
65,205,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
17,316,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
83,233,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
90,314,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
87,243,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
90,393,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
73,391,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
8,479,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
69,259,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
34,25,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
5,115,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
68,245,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
59,12,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
14,68,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
77,267,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
3,174,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
41,287,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
59,30,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
72,368,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
71,469,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
93,150,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
15,497,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
24,213,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
44,145,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
93,32,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
57,425,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
78,400,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
100,214,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
97,186,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
79,4,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
41,424,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
19,376,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
28,47,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
12,103,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
10,353,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
25,314,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
11,386,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
43,256,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
81,66,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
89,438,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
29,239,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
82,337,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
11,258,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
17,300,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
26,246,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
10,490,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
69,257,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
5,321,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
85,91,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
5,104,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
87,357,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
35,217,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
18,307,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
63,8,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
94,152,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
41,55,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
42,249,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
60,157,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
87,261,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
74,220,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
10,447,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
65,215,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
29,423,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
21,433,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
2,30,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
4,311,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
13,192,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
30,141,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
46,79,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
35,330,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
43,83,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
70,423,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
30,156,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
35,133,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
50,173,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
7,154,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
40,184,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
99,442,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
88,338,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
33,93,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
74,279,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
75,469,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
6,46,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
78,481,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
33,9,1,0,1,1,-0.5681120689115885,-0.5804294923078024,-0.5989120569780995,1
33,94,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
18,197,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
94,161,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
38,41,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
75,48,0,0,0,1,-0.5681120689115885,-0.5804294925381316,1.669694219873444,3
78,217,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
84,453,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
88,24,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
96,373,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
40,399,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
35,157,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
4,251,1,1,0,1,-0.5681120686787556,-0.5804294925381316,-0.5989120569780995,1
65,203,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
66,469,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
1,414,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
10,480,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
59,143,1,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
55,463,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
79,203,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
45,455,0,0,1,0,-0.5681120689115885,1.7228621442976708,-0.5989120572049601,2
73,327,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
28,88,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
68,341,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
93,139,0,1,1,1,1.7602160821154045,1.7228621442976708,1.669694219873444,0
36,368,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
53,57,0,0,0,0,-0.5681120689115885,-0.5804294925381316,-0.5989120572049601,1
36,452,1,1,1,0,-0.5681120686787556,-0.5804294923078024,-0.5989120572049601,1
19,26,0,0,1,1,-0.5681120689115885,1.7228621442976708,1.669694219873444,2
1,138,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
9,241,1,1,1,1,-0.5681120686787556,-0.5804294923078024,-0.5989120569780995,1
62,394,1,0,1,0,-0.5681120689115885,-0.5804294923078024,-0.5989120572049601,1
36,6,1,1,0,0,-0.5681120686787556,-0.5804294925381316,-0.5989120572049601,1
21,135,1,0,0,1,-0.5681120689115885,-0.5804294925381316,-0.5989120569780995,1
82,398,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
27,250,0,1,0,0,1.7602160821154045,-0.5804294925381316,-0.5989120572049601,4
66,319,0,1,1,0,1.7602160821154045,1.7228621442976708,-0.5989120572049601,0
84,492,0,1,0,1,1.7602160821154045,-0.5804294925381316,1.669694219873444,4
